,0
/en/library/transcripts/730817b2lon/,"[['[Bg. 2.11]', '[Bg. 5.29]', '[Bg. 2.11]', '[Bg. 2.11]', '[Bg. 2.11]', '[Bg. 2.7]', '[Bg. 2.12]', '[Bg. 2.12]', '[Bg. 12.5]', '[SB 5.5.5]', '[SB 7.5.31]']]"
/en/library/transcripts/730817bglon/,"[['[Bg. 2.11]', '[Bg. 18.54]', '[Bg. 2.11]', '[Bg. 10.12]', '[SB 10.84.13]', '[SB 1.8.26]', '[SB 1.5.18]', '[SB 9.4.18]', '[SB 10.14.3]', '[SB 3.25.25]', '[SB 2.3.19]']]"
/en/library/transcripts/730818bglon/,"[['[Bg. 2.12]', '[Bg. 2.11]', '[Bg. 7.26]', '[Bg. 8.19]', '[Bg. 8.19]', '[Bg. 4.9]', '[Bg. 2.12]', '[SB 3.31.1]', '[SB 11.5.3]']]"
/en/library/transcripts/730819bglon/,"[['[Bg. 2.13]', '[Bg. 18.63]', '[Bg. 4.7]', '[Bg. 5.29]', '[Bg. 7.26]', '[Bg. 2.13]', '[Bg. 2.14]', '[Bg. 13.9]', '[Bg. 2.13]', '[Bg. 4.9]', '[Bg. 13.9]', '[Bg. 18.54]']]"
/en/library/transcripts/730820bglon/,"[['[Bg. 2.14]', '[Bg. 2.13]', '[Bg. 5.18]', '[Bg. 5.18]', '[Bg. 2.13]', '[Bg. 18.66]', '[Bg. 2.17]', '[Bg. 2.14]', '[Bg. 14.18]', '[Bg. 2.14]', '[Bg. 18.54]', '[Bg. 7.15]', '[Bg. 13.9]', '[Bg. 8.16]', '[Bg. 3.27]', '[Bg. 2.14]', '[Bg. 2.14]', '[SB 2.4.18]', '[SB 3.31.1]', '[SB 4.30.20]', '[SB 7.9.45]']]"
/en/library/transcripts/730821bglon/,"[['[Bg. 2.15]', '[Bg. 2.14]', '[Bg. 2.13]', '[Bg. 2.20]', '[Bg. 15.6]', '[Bg. 2.7]', '[Bg. 4.7]', '[Bg. 2.14]', '[Bg. 8.15]', '[SB 5.5.18]', '[SB 7.5.30]', '[SB 7.5.31]', '[SB 7.5.30]', '[SB 7.5.32]', '[SB 7.5.31]', '[SB 7.5.31]', '[SB 1.1.10]']]"
/en/library/transcripts/730821jmlon/,"[['[Bg. 4.9]', '[Bg. 2.15]', '[Bg. 2.20]', '[Bg. 2.20]', '[Bg. 2.13]', '[Bg. 15.15]', '[Bg. 4.9]', '[Bg. 4.9]', '[Bg. 5.29]', '[Bg. 18.65]', '[Bg. 9.26]', '[Bg. 18.65]', '[Bg. 5.29]', '[Bg. 3.12]', '[Bg. 3.9]', '[Bg. 4.7]', '[Bg. 18.66]', '[Bg. 10.12]', '[Bg. 4.9]', '[Bg. 4.9]', '[Bg. 15.7]', '[Bg. 14.4]', '[Bg. 4.7]', '[SB 1.1.1]', '[SB 5.5.8]', '[SB 5.5.8]', '[SB 6.3.19]', '[SB 5.5.1]', '[SB 5.5.1]']]"
/en/library/transcripts/730822bglon/,"[['[Bg. 2.16]', '[Bg. 8.19]', '[Bg. 2.15]', '[Bg. 7.3]', '[Bg. 4.9]', '[Bg. 18.55]', '[Bg. 4.34]', '[SB 5.5.1]', '[SB 7.5.23]', '[SB 1.2.8]', '[SB 12.3.51]', '[SB 1.2.11]', '[SB 1.2.11]']]"
/en/library/transcripts/730822lelon/,"[['[Bg. 15.6]', '[Bg. 18.65]', '[Bg. 18.66]', '[Bg. 4.2]', '[Bg. 2.7]', '[Bg. 4.34]', '[Bg. 18.66]', '[Bg. 4.34]', '[SB 11.3.21]', '[SB 11.3.21]', '[SB 11.3.21]', '[SB 5.5.5]']]"
/en/library/transcripts/730822vplon/,"[['[Bg. 18.61]', '[Bg. 4.2]', '[Bg. 18.65]', '[Bg. 18.65]', '[Bg. 18.66]', '[Bg. 18.69]', '[SB 2.3.19]', '[SB 3.25.25]']]"
/en/library/transcripts/730823bglon/,"[['[Bg. 2.17]', '[Bg. 2.17]', '[Bg. 2.13]', '[Bg. 15.7]', '[Bg. 13.3]', '[Bg. 15.15]', '[Bg. 7.26]', '[Bg. 9.10]', '[SB 1.1.10]', '[SB 7.5.30]', '[SB 1.1.10]', '[SB 1.1.1]', '[SB 1.1.1]']]"
/en/library/transcripts/730823lelon/,"[['[Bg. 4.7]', '[Bg. 9.10]', '[Bg. 7.13]', '[Bg. 7.14]', '[Bg. 18.66]', '[Bg. 18.66]', '[SB 6.3.19]', '[SB 6.1.40]', '[SB 6.3.19]', '[SB 1.5.20]', '[SB 6.3.19]', '[SB 6.3.19]', '[SB 6.3.19]', '[SB 6.3.20]', '[SB 6.3.21]', '[SB 5.18.12]', '[SB 1.2.6]', '[SB 6.3.22]']]"
/en/library/transcripts/730824bglon/,"[['[Bg. 2.18]', '[Bg. 8.17]', '[Bg. 8.17]', '[Bg. 8.17]', '[Bg. 2.17]', '[Bg. 18.61]', '[SB 10.1.4]', '[SB 10.1.4]']]"
/en/library/transcripts/730825bglon/,"[['[Bg. 2.19]', '[Bg. 2.20]', '[Bg. 2.19]', '[Bg. 2.20]', '[Bg. 4.6]', '[Bg. 2.14]', '[Bg. 2.13]', '[Bg. 6.1]', '[Bg. 14.4]', '[Bg. 15.7]', '[Bg. 4.7]', '[Bg. 18.66]', '[SB 5.5.1]', '[SB 5.5.4]', '[SB 5.5.4]', '[SB 5.5.4]', '[SB 5.5.4]', '[SB 5.5.4]', '[SB 5.5.4]']]"
/en/library/transcripts/730826bglon/,"[['[Bg. 2.21]', '[Bg. 2.22]', '[Bg. 18.61]', '[Bg. 15.15]', '[Bg. 18.66]', '[Bg. 13.3]', '[Bg. 3.12]', '[Bg. 5.29]', '[Bg. 2.20]', '[Bg. 2.22]', '[Bg. 8.19]', '[Bg. 18.61]', '[Bg. 9.10]', '[SB 7.5.30]', '[SB 7.5.30]', '[SB 7.9.45]', '[SB 7.5.30]', '[SB 11.2.42]', '[SB 1.1.1]']]"
/en/library/transcripts/730826r2lon/,"[['[Bg. 16.7]', '[Bg. 16.7]', '[Bg. 9.32]', '[Bg. 9.32]', '[Bg. 18.46]', '[Bg. 18.46]', '[Bg. 7.4]', '[Bg. 7.4]', '[Bg. 18.66]', '[Bg. 10.10]', '[Bg. 7.4]', '[Bg. 13.9]', '[Bg. 4.9]', '[SB 2.4.18]', '[SB 2.3.19]', '[SB 3.31.1]', '[SB 3.31.1]']]"
/en/library/transcripts/730826lelon/,"[['[Bg. 2.14]', '[Bg. 2.22]', '[Bg. 5.18]', '[Bg. 18.54]', '[Bg. 10.10]', '[Bg. 6.17]', '[Bg. 6.17]']]"
/en/library/transcripts/730827bglon/,"[['[Bg. 2.23]', '[Bg. 4.1]', '[Bg. 7.3]', '[Bg. 7.4]', '[Bg. 4.1]', '[Bg. 15.7]', '[Bg. 2.23]', '[Bg. 2.24]', '[Bg. 7.5]', '[Bg. 9.21]', '[Bg. 8.16]', '[Bg. 14.18]', '[Bg. 9.25]', '[Bg. 9.25]', '[Bg. 18.65]', '[Bg. 4.9]']]"
/en/library/transcripts/730828sblon/,"[['[Bg. 7.4]', '[Bg. 7.4]', '[Bg. 5.29]', '[Bg. 18.66]', '[Bg. 9.10]', '[Bg. 16.23]', '[Bg. 18.65]', '[Bg. 9.22]', '[Bg. 13.14]', '[Bg. 9.10]', '[SB 1.10.5]', '[SB 1.10.4]', '[SB 6.3.19]', '[SB 7.5.23]', '[SB 10.14.3]']]"
/en/library/transcripts/730828bglon/,"[['[Bg. 2.25]', '[Bg. 2.25]', '[Bg. 2.11]', '[Bg. 18.61]', '[Bg. 16.7]', '[Bg. 13.22]', '[Bg. 14.18]', '[Bg. 18.54]', '[Bg. 18.54]', '[Bg. 2.15]', '[Bg. 13.9]', '[Bg. 13.9]', '[Bg. 2.15]', '[Bg. 4.9]', '[Bg. 2.18]', '[SB 10.84.13]', '[SB 1.2.6]', '[SB 10.84.13]', '[SB 10.84.13]', '[SB 3.31.1]']]"
/en/library/transcripts/730829bglon/,"[['[Bg. 2.26]', '[Bg. 2.26]', '[Bg. 13.9]', '[Bg. 8.15]', '[Bg. 2.27]', '[Bg. 18.65]', '[Bg. 9.26]', '[Bg. 9.30]', '[SB 5.18.12]', '[SB 5.18.12]', '[SB 6.3.19]', '[SB 1.2.13]']]"
/en/library/transcripts/730830mwlon/,"[['[Bg. 9.11]', '[Bg. 18.55]', '[SB 7.5.30]', '[SB 1.7.5]', '[SB 1.1.1]']]"
/en/library/transcripts/730830bglon/,"[['[Bg. 2.28]', '[Bg. 2.18]', '[Bg. 14.26]', '[Bg. 7.14]', '[Bg. 9.11]', '[Bg. 2.29]', '[SB 5.5.8]', '[SB 1.7.5]', '[SB 1.7.5]', '[SB 5.5.8]', '[SB 1.7.4]', '[SB 1.7.5]']]"
/en/library/transcripts/730830r1lon/,[[]]
/en/library/transcripts/730831bglon/,"[['[Bg. 2.30]', '[Bg. 2.30]', '[Bg. 2.13]', '[Bg. 2.20]', '[Bg. 14.4]', '[Bg. 5.18]', '[Bg. 2.20]', '[Bg. 2.13]', '[Bg. 7.5]', '[Bg. 15.13]', '[Bg. 8.6]', '[Bg. 18.65]', '[Bg. 6.47]', '[Bg. 18.65]', '[Bg. 13.3]', '[Bg. 5.29]', '[Bg. 5.29]', '[Bg. 7.19]', '[SB 1.1.1]', '[SB 1.2.6]', '[SB 7.5.23]', '[SB 7.5.23]']]"
/en/library/transcripts/730831r1lon/,"[['[Bg. 4.9]', '[Bg. 4.9]']]"
/en/library/transcripts/730901bglon/,"[['[Bg. 2.31]', '[Bg. 2.31]', '[Bg. 4.13]', '[Bg. 14.26]', '[Bg. 14.26]', '[SB 7.11.35]', '[SB 7.11.35]']]"
/en/library/transcripts/730901r1lon/,"[['[Bg. 9.10]', '[Bg. 9.10]', '[Bg. 9.10]']]"
/en/library/transcripts/730902bglon/,"[['[Bg. 2.32]', '[Bg. 2.31]', '[Bg. 18.42]', '[Bg. 7.28]', '[Bg. 2.32]', '[Bg. 4.2]', '[Bg. 4.1]', '[Bg. 4.1]', '[Bg. 16.23]', '[SB 10.84.13]', '[SB 1.17.38]']]"
/en/library/transcripts/730902r1lon/,"[['[Bg. 2.13]', '[Bg. 2.13]', '[Bg. 18.61]', '[Bg. 2.13]', '[Bg. 2.14]', '[Bg. 9.25]', '[Bg. 8.6]', '[Bg. 4.2]', '[Bg. 2.13]', '[Bg. 2.13]', '[Bg. 7.4]', '[Bg. 3.42]', '[Bg. 2.13]', '[Bg. 2.13]', '[Bg. 6.41]', '[Bg. 6.41]', '[Bg. 6.41]', '[Bg. 4.9]', '[Bg. 9.21]', '[SB 10.84.13]', '[SB 7.5.23]', '[SB 10.14.3]', '[SB 1.2.17]', '[SB 1.2.17]', '[SB 1.2.17]', '[SB 1.2.17]', '[SB 5.5.1]', '[SB 5.5.1]', '[SB 3.31.1]', '[SB 7.5.30]']]"
/en/library/transcripts/730903bglon/,"[['[Bg. 2.33]', '[Bg. 2.33]', '[Bg. 2.34]', '[Bg. 2.34]', '[Bg. 2.35]', '[Bg. 2.35]']]"
/en/library/transcripts/730904bglon/,"[['[Bg. 2.36]', '[Bg. 2.37]', '[Bg. 2.31]', '[Bg. 2.37]', '[Bg. 2.38]', '[Bg. 2.38]', '[Bg. 18.54]', '[Bg. 18.66]', '[Bg. 2.38]', '[SB 1.2.13]', '[SB 1.2.13]']]"
/en/library/transcripts/730905bglon/,"[['[Bg. 18.5]', '[Bg. 3.9]', '[Bg. 18.61]', '[Bg. 4.13]', '[Bg. 17.24]', '[Bg. 15.15]', '[Bg. 18.66]', '[Bg. 7.20]', '[Bg. 9.26]', '[SB 5.5.1]', '[SB 10.2.32]', '[SB 1.2.11]', '[SB 1.3.28]', '[SB 11.5.32]', '[SB 11.5.32]', '[SB 11.5.32]', '[SB 11.5.32]', '[SB 1.1.10]', '[SB 12.3.52]', '[SB 12.3.51]', '[SB 1.2.13]', '[SB 7.5.31]']]"
/en/library/transcripts/730905arsto/,[['[Bg. 4.9]']]
/en/library/transcripts/730905r1sto/,"[['[Bg. 2.13]', '[Bg. 14.4]', '[Bg. 3.27]', '[Bg. 18.66]', '[Bg. 18.65]', '[Bg. 7.20]', '[Bg. 7.23]', '[Bg. 7.20]', '[Bg. 7.21]', '[Bg. 7.22]', '[Bg. 4.2]', '[Bg. 18.44]', '[Bg. 4.13]', '[Bg. 9.32]', '[SB 5.18.12]', '[SB 1.2.6]', '[SB 2.9.4]', '[SB 1.10.4]', '[SB 1.10.4]', '[SB 7.11.35]']]"
/en/library/transcripts/730905r2sto/,"[['[Bg. 7.15]', '[Bg. 7.15]', '[Bg. 4.34]', '[Bg. 7.26]', '[Bg. 4.5]', '[Bg. 4.6]', '[Bg. 18.65]', '[SB 1.1.1]', '[SB 10.2.32]', '[SB 7.5.23]', '[SB 7.5.24]', '[SB 10.84.13]']]"
/en/library/transcripts/730906s2sto/,"[['[Bg. 4.1]', '[Bg. 2.13]', '[Bg. 2.20]', '[Bg. 2.13]', '[Bg. 3.27]', '[Bg. 3.27]', '[Bg. 9.10]', '[Bg. 18.65]', '[Bg. 18.65]', '[Bg. 7.4]', '[SB 7.6.1]', '[SB 7.6.2]', '[SB 1.1.3]', '[SB 1.1.3]', '[SB 1.1.3]', '[SB 7.6.1]', '[SB 6.3.19]', '[SB 7.6.1]', '[SB 5.5.1]', '[SB 7.6.1]']]"
/en/library/transcripts/730906sbsto/,"[['[Bg. 13.9]', '[Bg. 2.15]', '[Bg. 4.9]', '[Bg. 4.9]', '[Bg. 4.9]', '[SB 5.5.1]', '[SB 5.5.2]', '[SB 5.5.3]', '[SB 5.5.4]', '[SB 5.5.1]', '[SB 5.5.1]', '[SB 5.5.1]', '[SB 5.5.1]', '[SB 5.5.1]']]"
/en/library/transcripts/730907sbsto/,"[['[Bg. 18.66]', '[Bg. 9.13]', '[Bg. 4.34]', '[Bg. 18.61]', '[SB 5.5.1]', '[SB 5.5.2]', '[SB 7.5.30]', '[SB 7.5.30]', '[SB 7.5.30]']]"
/en/library/transcripts/730907bgsto/,"[['[Bg. 18.41]', '[Bg. 4.13]', '[Bg. 18.40]', '[Bg. 4.13]', '[Bg. 18.41]', '[Bg. 18.54]', '[Bg. 18.54]', '[Bg. 14.4]', '[Bg. 2.17]', '[Bg. 18.54]', '[Bg. 18.44]', '[Bg. 18.42]', '[Bg. 18.54]', '[Bg. 18.55]', '[Bg. 18.43]', '[Bg. 18.44]', '[Bg. 18.44]', '[Bg. 18.44]', '[Bg. 14.26]', '[SB 1.2.11]', '[SB 5.18.12]']]"
/en/library/transcripts/730908sbsto/,"[['[Bg. 4.11]', '[Bg. 7.4]', '[SB 5.5.1]', '[SB 5.5.1]']]"
/en/library/transcripts/730908bgsto/,"[['[Bg. 7.1]', '[Bg. 2.20]', '[Bg. 5.29]', '[Bg. 7.1]', '[Bg. 18.55]', '[Bg. 6.47]', '[Bg. 6.47]', '[Bg. 7.1]', '[Bg. 7.8]', '[Bg. 7.8]', '[SB 7.5.23]', '[SB 7.5.23]', '[SB 5.5.1]']]"
/en/library/transcripts/730909sbsto/,"[['[Bg. 18.46]', '[Bg. 4.9]', '[Bg. 4.9]', '[SB 5.5.3]', '[SB 7.5.30]', '[SB 7.5.30]', '[SB 5.5.4]', '[SB 5.5.4]', '[SB 5.5.4]', '[SB 5.5.4]', '[SB 5.5.4]', '[SB 5.5.4]', '[SB 5.5.4]', '[SB 5.5.4]', '[SB 5.5.4]']]"
/en/library/transcripts/730909bssto/,"[['[Bg. 18.61]', '[Bg. 10.42]']]"
/en/library/transcripts/730909lesto/,"[['[Bg. 2.20]', '[Bg. 9.25]', '[Bg. 8.19]', '[Bg. 4.9]', '[SB 12.3.52]', '[SB 1.1.1]']]"
/en/library/transcripts/730910bgsto/,"[['[Bg. 7.1]', '[Bg. 14.4]', '[Bg. 6.47]', '[Bg. 4.2]', '[Bg. 7.1]', '[Bg. 4.2]', '[Bg. 4.1]', '[Bg. 7.1]', '[Bg. 7.2]', '[Bg. 7.2]', '[Bg. 7.3]', '[Bg. 14.4]', '[Bg. 7.3]', '[Bg. 7.3]', '[Bg. 13.9]', '[Bg. 2.20]', '[Bg. 7.3]', '[Bg. 7.3]', '[Bg. 7.3]', '[Bg. 7.3]', '[Bg. 7.4]', '[Bg. 7.4]', '[Bg. 2.13]', '[Bg. 18.61]', '[Bg. 2.11]', '[Bg. 2.11]', '[Bg. 2.12]', '[Bg. 6.41]', '[Bg. 2.13]', '[SB 1.2.11]', '[SB 1.1.1]', '[SB 5.5.4]']]"
/en/library/transcripts/730910r1sto/,"[['[Bg. 18.66]', '[SB 7.5.31]', '[SB 1.1.1]', '[SB 1.1.1]', '[SB 3.31.1]', '[SB 5.18.12]', '[SB 1.5.11]', '[SB 1.5.10]', '[SB 1.5.10]', '[SB 7.5.30]', '[SB 1.5.10]', '[SB 1.1.1]', '[SB 1.1.1]']]"
/en/library/transcripts/730910sbsto/,"[['[Bg. 9.25]', '[Bg. 3.27]', '[Bg. 4.9]', '[Bg. 9.25]', '[Bg. 8.15]', '[Bg. 18.66]', '[Bg. 14.4]', '[Bg. 18.66]', '[SB 5.5.5]', '[SB 1.8.26]', '[SB 5.5.6]', '[SB 1.2.7]', '[SB 7.5.31]', '[SB 5.5.8]']]"
/en/library/transcripts/730912ivlon/,"[['[Bg. 1.1]', '[Bg. 14.4]', '[Bg. 18.44]', '[SB 1.2.8]']]"
/en/library/transcripts/730912sblon/,"[['[Bg. 8.20]', '[Bg. 2.13]', '[SB 1.5.11]', '[SB 1.5.11]', '[SB 1.1.10]', '[SB 12.3.51]', '[SB 12.3.51]', '[SB 10.84.13]', '[SB 10.84.13]']]"
/en/library/transcripts/730913bglon/,"[['[Bg. 2.40]', '[Bg. 18.46]', '[Bg. 5.18]', '[Bg. 18.54]', '[Bg. 7.14]', '[Bg. 9.31]', '[Bg. 18.66]', '[Bg. 6.41]', '[Bg. 8.6]', '[Bg. 4.9]', '[Bg. 2.40]', '[SB 1.5.17]', '[SB 1.5.17]', '[SB 1.2.13]', '[SB 1.2.8]', '[SB 1.2.8]', '[SB 1.2.8]', '[SB 2.1.6]', '[SB 2.1.6]']]"
/en/library/transcripts/730918arbom/,[[]]
/en/library/transcripts/730918r1bom/,"[['[Bg. 2.11]', '[Bg. 2.13]', '[Bg. 10.12]', '[Bg. 9.11]', '[Bg. 10.10]', '[Bg. 15.6]', '[Bg. 10.10]', '[Bg. 18.66]', '[Bg. 3.27]', '[Bg. 2.15]', '[Bg. 15.6]', '[Bg. 7.7]', '[Bg. 7.7]', '[Bg. 18.61]', '[Bg. 18.66]', '[Bg. 4.9]', '[Bg. 4.9]', '[Bg. 14.26]', '[Bg. 18.54]', '[Bg. 13.9]', '[Bg. 18.66]', '[Bg. 2.69]', '[Bg. 9.22]', '[Bg. 2.15]', '[Bg. 2.14]', '[Bg. 2.15]', '[Bg. 2.40]', '[Bg. 4.13]', '[SB 10.84.13]', '[SB 7.9.14]', '[SB 1.11.38]', '[SB 10.2.32]', '[SB 7.5.31]', '[SB 1.2.8]', '[SB 10.14.8]', '[SB 6.1.13]', '[SB 2.1.6]']]"
/en/library/transcripts/730919r1bom/,"[['[Bg. 2.13]', '[Bg. 7.14]', '[Bg. 7.4]', '[Bg. 7.16]', '[Bg. 2.13]', '[Bg. 9.32]', '[Bg. 8.15]', '[Bg. 8.15]', '[Bg. 8.15]', '[Bg. 9.13]', '[Bg. 9.13]', '[Bg. 7.19]', '[Bg. 7.19]', '[Bg. 18.66]', '[Bg. 8.15]', '[Bg. 4.9]', '[Bg. 7.7]', '[Bg. 10.8]', '[Bg. 7.7]', '[Bg. 4.9]', '[Bg. 18.55]', '[Bg. 7.19]', '[Bg. 18.66]', '[Bg. 7.19]', '[Bg. 2.40]', '[Bg. 7.3]', '[Bg. 18.65]', '[Bg. 9.27]', '[Bg. 2.41]', '[Bg. 9.26]', '[SB 7.9.45]', '[SB 5.5.1]', '[SB 6.1.13]', '[SB 1.1.1]', '[SB 1.1.1]', '[SB 1.5.17]']]"
/en/library/transcripts/730921lebom/,"[['[Bg. 18.61]', '[Bg. 7.28]', '[Bg. 9.32]', '[Bg. 8.15]', '[Bg. 18.65]', '[Bg. 9.26]', '[Bg. 7.15]', '[Bg. 7.19]', '[Bg. 18.66]', '[Bg. 9.31]', '[Bg. 9.2]', '[Bg. 9.30]', '[Bg. 9.31]', '[Bg. 9.30]', '[SB 1.17.38]', '[SB 1.5.17]']]"
/en/library/transcripts/730921r1bom/,[[]]
/en/library/transcripts/730921r2bom/,"[['[Bg. 18.42]', '[Bg. 4.13]', '[Bg. 18.42]', '[Bg. 4.13]', '[Bg. 13.9]', '[Bg. 4.9]', '[Bg. 2.20]', '[Bg. 13.9]', '[Bg. 7.29]', '[Bg. 4.13]', '[Bg. 7.28]', '[SB 7.9.43]', '[SB 7.11.35]', '[SB 5.5.1]']]"
/en/library/transcripts/730924bgbom/,"[['[Bg. 13.1]', '[Bg. 16.6]', '[Bg. 4.12]', '[Bg. 10.34]', '[Bg. 7.14]', '[Bg. 13.2]', '[SB 1.1.10]']]"
/en/library/transcripts/730925bgbom/,"[['[Bg. 13.1]', '[Bg. 13.2]', '[Bg. 15.7]', '[Bg. 18.61]', '[Bg. 9.26]', '[Bg. 9.26]', '[Bg. 13.2]', '[Bg. 13.3]', '[Bg. 14.4]', '[Bg. 18.61]', '[Bg. 18.61]', '[Bg. 2.13]', '[Bg. 14.4]', '[Bg. 18.61]', '[SB 10.84.13]', '[SB 10.84.13]', '[SB 10.84.13]', '[SB 7.5.31]']]"
/en/library/transcripts/730926bgbom/,"[['[Bg. 13.3]', '[Bg. 2.17]', '[Bg. 18.61]', '[Bg. 9.29]', '[Bg. 5.29]', '[Bg. 10.10]', '[Bg. 7.20]', '[Bg. 7.14]', '[Bg. 4.9]', '[Bg. 10.11]', '[Bg. 18.54]', '[Bg. 18.54]', '[Bg. 18.42]', '[Bg. 18.66]', '[SB 10.14.3]', '[SB 10.84.13]', '[SB 1.2.17]', '[SB 10.2.32]']]"
/en/library/transcripts/730927bgbom/,"[['[Bg. 13.4]', '[Bg. 2.13]', '[Bg. 13.23]', '[Bg. 13.4]', '[Bg. 7.28]', '[Bg. 7.15]', '[Bg. 18.66]', '[Bg. 18.69]', '[Bg. 13.22]', '[Bg. 14.26]', '[Bg. 14.26]', '[Bg. 18.54]', '[Bg. 18.65]', '[Bg. 18.65]', '[Bg. 9.11]', '[Bg. 7.15]']]"
/en/library/transcripts/730929bgbom/,"[['[Bg. 13.6-7]', '[Bg. 3.27]', '[Bg. 7.4]', '[Bg. 15.7]', '[Bg. 7.4]', '[Bg. 3.12]', '[Bg. 7.4]', '[Bg. 18.73]', '[Bg. 18.73]', '[Bg. 3.12]', '[Bg. 3.9]', '[Bg. 13.6]', '[Bg. 7.27]', '[Bg. 13.7]', '[SB 3.31.1]', '[SB 10.84.13]', '[SB 10.84.13]', '[SB 3.25.25]', '[SB 1.5.18]']]"
/en/library/transcripts/730930bgbom/,"[['[Bg. 13.8-12]', '[Bg. 13.5]', '[Bg. 5.29]', '[Bg. 7.7]', '[Bg. 4.1]', '[Bg. 4.1]', '[Bg. 4.2]', '[Bg. 13.5]', '[Bg. 13.5]', '[Bg. 18.65]', '[Bg. 10.2]', '[Bg. 7.7]', '[Bg. 10.8]', '[Bg. 18.66]', '[Bg. 6.47]', '[Bg. 15.15]', '[Bg. 15.15]', '[Bg. 18.66]', '[Bg. 7.19]', '[Bg. 7.19]', '[Bg. 10.2]', '[Bg. 7.19]', '[Bg. 7.3]', '[Bg. 4.9]', '[Bg. 10.8]', '[Bg. 7.19]', '[Bg. 9.13]', '[Bg. 7.20]', '[Bg. 18.66]', '[SB 6.3.20]', '[SB 6.3.20]', '[SB 1.1.1]', '[SB 1.1.1]', '[SB 1.1.1]', '[SB 4.31.14]', '[SB 11.5.41]', '[SB 11.5.41]']]"
/en/library/transcripts/731002bgbom/,"[['[Bg. 13.8-12]', '[Bg. 15.7]', '[Bg. 13.12]', '[Bg. 9.30]', '[Bg. 9.25]', '[Bg. 8.20]', '[Bg. 9.25]', '[Bg. 8.17]', '[Bg. 4.2]', '[Bg. 2.7]', '[SB 3.31.1]', '[SB 1.5.18]', '[SB 5.18.12]', '[SB 11.3.21]']]"
/en/library/transcripts/731003bgbom/,"[['[Bg. 5.18]', '[Bg. 5.18]', '[Bg. 18.42]', '[Bg. 18.44]', '[Bg. 15.15]', '[Bg. 9.27]', '[Bg. 4.13]', '[Bg. 13.9]', '[Bg. 2.20]', '[Bg. 13.9]', '[Bg. 13.9]', '[Bg. 2.7]', '[Bg. 4.34]', '[Bg. 14.18]', '[Bg. 14.18]', '[SB 1.2.13]', '[SB 1.2.13]', '[SB 5.5.1]', '[SB 5.5.1]', '[SB 1.2.19]', '[SB 1.5.18]', '[SB 7.5.31]']]"
/en/library/transcripts/731004r1bom/,"[['[Bg. 7.7]', '[Bg. 8.15]', '[Bg. 4.9]', '[Bg. 4.9]', '[Bg. 4.9]', '[Bg. 8.15]', '[Bg. 8.15]', '[Bg. 8.16]', '[Bg. 13.9]', '[Bg. 15.6]', '[Bg. 8.17]', '[Bg. 8.17]', '[Bg. 8.17]']]"
/en/library/transcripts/731005bgbom/,"[['[Bg. 13.8]', '[Bg. 2.13]', '[Bg. 4.2]', '[Bg. 18.65]', '[Bg. 13.9]', '[Bg. 13.9]', '[Bg. 9.14]', '[Bg. 13.11]', '[Bg. 13.11]', '[SB 11.3.21]', '[SB 1.2.11]']]"
/en/library/transcripts/731006bgbom/,"[['[Bg. 13.13]', '[Bg. 13.8]', '[Bg. 15.15]', '[Bg. 18.42]', '[Bg. 13.9]', '[Bg. 2.24]', '[Bg. 4.1]', '[Bg. 7.7]', '[Bg. 4.9]', '[Bg. 2.15]', '[Bg. 13.9]', '[Bg. 2.14]', '[Bg. 4.9]', '[Bg. 4.8]', '[Bg. 4.8]', '[Bg. 18.66]', '[Bg. 18.66]', '[Bg. 7.19]', '[Bg. 8.19]', '[Bg. 2.13]', '[Bg. 8.19]', '[Bg. 4.9]', '[SB 1.2.8]', '[SB 1.2.8]', '[SB 1.2.11]', '[SB 1.2.11]', '[SB 6.3.19]', '[SB 6.3.19]', '[SB 10.14.8]']]"
/en/library/transcripts/731007bgbom/,"[['[Bg. 13.14]', '[Bg. 13.8]', '[Bg. 13.11]', '[Bg. 13.8]', '[Bg. 7.4]', '[Bg. 7.15]', '[Bg. 13.13]', '[Bg. 9.26]', '[Bg. 7.15]', '[Bg. 10.12]', '[Bg. 15.7]', '[Bg. 1.21]', '[Bg. 18.73]', '[Bg. 7.4]', '[Bg. 7.5]', '[Bg. 18.66]', '[Bg. 9.26]', '[Bg. 18.61]', '[Bg. 15.15]', '[Bg. 9.11]', '[SB 5.18.12]', '[SB 5.18.12]', '[SB 5.18.12]', '[SB 5.18.12]', '[SB 2.10.6]', '[SB 11.2.42]']]"
/en/library/transcripts/731009bgbom/,"[['[Bg. 13.15]', '[Bg. 3.42]', '[Bg. 15.7]', '[Bg. 13.14]', '[Bg. 18.55]', '[Bg. 18.55]', '[Bg. 18.55]', '[Bg. 18.55]', '[Bg. 7.25]', '[Bg. 18.55]', '[Bg. 9.26]', '[Bg. 9.29]', '[Bg. 10.10]', '[Bg. 9.11]', '[SB 1.1.1]', '[SB 10.12.11]', '[SB 10.12.11]', '[SB 7.5.23]', '[SB 10.14.3]', '[SB 1.2.17]']]"
